DEPT,GR,GRTO,POTA,THOR,URAN
4622.5,47.6594,39.5255,1.3227,3.0637,2.3665
4623.0,33.3213,29.2177,1.0118,2.2439,1.6998
4623.5,30.7559,27.2927,0.9975,2.1442,1.4952
4624.0,29.9225,26.7051,1.0369,2.1434,1.3475
4624.5,28.7775,25.4156,1.0441,2.1226,1.1607
4625.0,28.5746,23.8251,1.0169,2.0922,0.9738
4625.5,29.4152,23.2408,1.03,2.0526,0.8808
4626.0,29.0746,23.7567,1.0871,2.1266,0.8279
4626.5,27.2991,24.9665,1.1642,2.3375,0.8108
4627.0,26.7629,25.8479,1.2127,2.6315,0.753
4627.5,30.1726,29.4613,1.3742,3.2664,0.7853
4628.0,38.5355,35.878,1.6631,4.1208,0.9268
4628.5,51.0364,42.9783,1.9846,4.8848,1.1603
4629.0,60.4574,49.7473,2.2514,5.6115,1.4193
4629.5,61.8887,54.1254,2.3972,6.3082,1.584
4630.0,63.1786,58.238,2.5238,7.059,1.7199
4630.5,68.5993,60.9174,2.6209,7.6589,1.7467
4631.0,74.9839,64.6465,2.7758,8.2737,1.8422
4631.5,80.7669,66.2327,2.8027,8.5659,1.9425
4632.0,82.9917,66.0642,2.7601,8.5505,1.994
4632.5,75.7955,60.3961,2.4814,7.8008,1.8812
4633.0,64.3019,52.4913,2.1469,6.7385,1.6604
4633.5,58.1493,47.3559,1.9342,5.9683,1.5206
4634.0,57.4318,45.7033,1.8468,5.6394,1.5369
4634.5,58.1638,48.3039,1.9289,5.9168,1.6923
4635.0,57.8304,50.4349,1.9833,6.3227,1.7676
4635.5,58.2145,50.7717,1.9827,6.674,1.6683
4636.0,61.3271,52.6597,2.0398,7.2271,1.6123
4636.5,67.2043,55.593,2.1435,7.6877,1.6484
4637.0,75.1687,59.8307,2.2957,7.9209,1.8846
4637.5,79.7306,62.9326,2.3888,7.7764,2.2431
4638.0,76.1108,62.5574,2.356,7.2149,2.4783
4638.5,67.5812,57.5383,2.1448,6.3051,2.472
4639.0,56.9572,51.0333,1.8958,5.5321,2.2446
4639.5,47.7934,47.2172,1.7446,5.0042,2.1524
4640.0,45.6773,46.2148,1.6743,4.7196,2.2533
4640.5,47.1557,48.1968,1.6928,4.7414,2.518
4641.0,48.5978,50.2264,1.6892,4.7043,2.8238
4641.5,53.3808,53.425,1.7462,4.9124,3.0965
4642.0,60.9901,58.6949,1.8795,5.3038,3.4823
4642.5,72.1648,65.308,2.0603,5.8703,3.9369
4643.0,81.372,69.2756,2.1412,6.2144,4.2504
4643.5,81.5532,68.6591,2.0228,6.1535,4.3536
4644.0,78.6255,66.5945,1.8591,5.9534,4.377
4644.5,78.1037,67.621,1.7974,6.0594,4.5723
4645.0,84.673,81.0196,2.0786,7.1622,5.6507
4645.5,107.153,100.3983,2.5403,8.6796,7.1777
4646.0,140.0177,110.4486,2.7582,9.4783,8.0469
4646.5,145.4529,105.8011,2.6445,9.2732,7.6793
4647.0,111.9866,88.0036,2.2076,7.8877,6.3516
4647.5,83.528,75.1345,1.884,6.9461,5.379
4648.0,85.8434,78.9077,1.977,7.4149,5.6219
4648.5,101.1742,93.378,2.3438,8.8933,6.6038
4649.0,118.3023,104.2011,2.6166,10.0142,7.3104
4649.5,122.752,100.2664,2.5294,9.676,6.9624
4650.0,103.4099,85.5426,2.1681,8.3613,5.8617
4650.5,81.7126,69.6741,1.7942,6.9448,4.6665
4651.0,72.8098,65.4001,1.7353,6.6948,4.2275
4651.5,77.9769,72.0578,1.9769,7.6355,4.4805
4652.0,94.2534,81.3493,2.2998,8.7409,4.9091
4652.5,108.5589,86.4054,2.4958,9.4268,5.0747
4653.0,103.0258,83.1434,2.4353,9.1753,4.7955
4653.5,86.713,75.4941,2.2604,8.5262,4.2123
4654.0,76.705,66.5302,2.063,7.7129,3.559
4654.5,72.8243,61.1688,1.965,7.2434,3.1423
4655.0,69.2443,58.7892,1.9749,7.1822,2.8075
4655.5,66.0412,59.1295,2.0555,7.3091,2.6948
4656.0,68.8095,62.4003,2.2229,7.8279,2.6931
4656.5,74.9766,62.7245,2.2593,7.803,2.673
4657.0,73.2084,59.5067,2.1717,7.4091,2.4462
4657.5,67.4978,55.7087,2.0654,6.9749,2.1684
4658.0,64.8781,54.7855,2.0791,6.9578,1.9631
4658.5,65.5955,58.5433,2.2738,7.5795,1.901
4659.0,73.0961,61.6177,2.4189,8.0119,1.9178
4659.5,79.3828,59.518,2.3483,7.6966,1.8358
4660.0,73.2156,56.9272,2.2576,7.2468,1.773
4660.5,66.1281,57.4394,2.3036,7.0821,1.8322
4661.0,69.5052,63.1421,2.5265,7.5021,2.162
4661.5,79.6581,68.4316,2.7053,7.9894,2.4894
4662.0,87.3471,69.2651,2.7208,8.146,2.5379
4662.5,82.2235,64.2606,2.5167,7.6412,2.3468
4663.0,65.9035,55.8733,2.2172,6.5502,2.0049
4663.5,51.6198,47.6125,1.9044,5.541,1.6987
4664.0,46.9274,42.4641,1.7025,4.8319,1.5526
4664.5,46.4999,40.8934,1.6634,4.5922,1.4537
4665.0,47.2101,43.3745,1.7691,4.839,1.531
4665.5,53.9424,48.6903,2.0016,5.3184,1.6889
4666.0,66.3745,56.2173,2.3074,5.9578,1.9896
4666.5,78.0566,61.509,2.5433,6.3315,2.1919
4667.0,79.3973,61.9794,2.5843,6.2074,2.2447
4667.5,71.1937,58.9758,2.4708,5.7575,2.2067
4668.0,63.6135,56.5248,2.389,5.5909,2.0647
4668.5,62.983,57.9849,2.4504,5.8182,2.1116
4669.0,68.0268,63.4578,2.677,6.5161,2.2891
4669.5,73.8244,69.8068,2.9453,7.302,2.4768
4670.0,81.709,73.2506,3.063,7.6846,2.6652
4670.5,86.4702,72.8085,3.0135,7.8538,2.6187
4671.0,80.1799,66.0391,2.6939,7.244,2.3781
4671.5,68.5993,57.4989,2.3337,6.3767,2.0442
4672.0,55.2143,49.3992,2.0019,5.2785,1.8462
4672.5,50.5545,44.6895,1.8127,4.6068,1.7496
4673.0,52.7866,43.5922,1.7624,4.3438,1.8046
4673.5,52.9388,43.3751,1.737,4.2557,1.8865
4674.0,55.9825,45.5418,1.8335,4.4227,1.9887
4674.5,60.7219,47.9513,1.9436,4.5426,2.1086
4675.0,61.7764,50.9506,2.0715,4.6503,2.2847
4675.5,59.0443,53.3739,2.1689,4.6945,2.4679
4676.0,58.0587,55.608,2.2458,4.8324,2.6416
4676.5,59.0443,56.1105,2.2571,4.7507,2.7576
4677.0,60.7908,56.235,2.2256,4.6329,2.9213
4677.5,61.4503,55.1881,2.1689,4.3822,2.9813
4678.0,60.8306,54.3799,2.124,4.1514,3.0591
4678.5,61.135,54.877,2.1309,3.9567,3.1927
4679.0,63.8454,54.9221,2.1276,3.8309,3.2484
4679.5,64.3092,52.8107,2.0437,3.5937,3.1472
4680.0,58.5551,49.2978,1.9201,3.4301,2.8764
4680.5,53.2141,46.4609,1.8374,3.2033,2.6518
4681.0,52.7866,45.7735,1.8277,3.1364,2.5479
4681.5,55.0621,46.4111,1.8693,3.1265,2.538
4682.0,55.6056,47.8616,1.944,3.2937,2.5297
4682.5,51.4966,49.7327,2.0273,3.7036,2.4718
4683.0,50.7429,51.3668,2.0831,4.1651,2.4163
4683.5,55.0983,54.0034,2.1625,4.6564,2.4427
4684.0,57.8232,54.8368,2.166,4.9985,2.404
4684.5,56.2651,53.4297,2.0859,5.0116,2.3344
4685.0,53.0547,52.4721,2.0222,5.0558,2.3094
4685.5,54.2939,53.6075,2.0562,5.3483,2.3326
4686.0,62.5953,58.4017,2.2609,5.9547,2.4637
4686.5,70.6756,63.676,2.5068,6.755,2.5541
4687.0,71.3314,65.1049,2.6182,7.2156,2.3907
4687.5,68.2986,64.1652,2.6226,7.508,2.1099
4688.0,68.7117,60.7176,2.5045,7.4482,1.7811
4688.5,70.0342,57.1029,2.3631,7.1415,1.5865
4689.0,66.2513,51.0843,2.1164,6.349,1.4503
4689.5,58.6638,45.1364,1.8628,5.5061,1.3558
4690.0,52.5547,40.1751,1.6582,4.8427,1.2364
4690.5,49.1776,38.9042,1.602,4.6254,1.2335
4691.0,46.9383,41.6183,1.7178,4.9235,1.3525
4691.5,48.5109,44.9933,1.8596,5.4397,1.4631
4692.0,54.1345,49.8644,2.0395,6.1716,1.6557
4692.5,60.7002,53.7366,2.1536,6.8029,1.8368
4693.0,68.5559,57.8522,2.2959,7.2563,2.0563
4693.5,73.9693,61.1496,2.3791,7.4597,2.3574
4694.0,70.8966,59.0156,2.2694,6.8631,2.4411
4694.5,60.8162,54.2768,2.0319,5.9866,2.4536
4695.0,50.3516,47.397,1.7146,4.9571,2.3254
4695.5,45.0469,44.4212,1.5508,4.464,2.3513
4696.0,46.576,45.7181,1.5374,4.507,2.5686
4696.5,53.7504,49.4117,1.5992,4.8683,2.9205
4697.0,64.4469,54.4889,1.731,5.3163,3.3031
4697.5,73.7084,63.0166,1.9744,6.0455,3.8931
4698.0,86.0572,73.1994,2.3056,6.9629,4.553
4698.5,101.1851,82.987,2.5994,7.8307,5.2527
4699.0,106.7471,89.6366,2.7488,8.5522,5.7831
4699.5,110.1822,91.4374,2.7246,8.9455,5.9692
4700.0,110.1749,86.0641,2.4939,8.5595,5.6798
4700.5,95.9565,79.3749,2.2534,8.1411,5.1952
4701.0,84.0715,73.5499,2.0735,7.794,4.6942
4701.5,85.1948,71.3295,1.9968,7.6235,4.4816
4702.0,88.8617,72.3168,2.0146,7.7197,4.4966
4702.5,88.0465,70.4449,1.9837,7.4319,4.3059
4703.0,80.7053,65.888,1.8792,6.7848,4.0117
4703.5,70.0161,60.6352,1.7597,6.1678,3.6403
4704.0,64.8346,58.2491,1.7109,5.9044,3.465
4704.5,66.1716,56.8617,1.6921,5.8526,3.3041
4705.0,67.4616,58.1849,1.7621,6.2131,3.2286
4705.5,72.4656,62.2875,1.9358,6.8706,3.2575
4706.0,81.0314,67.3989,2.1231,7.4696,3.4241
4706.5,84.9774,74.4123,2.3538,8.0946,3.7816
4707.0,89.7821,78.5675,2.4733,8.2476,4.1142
4707.5,93.9454,78.5668,2.4132,7.9651,4.3447
4708.0,95.6775,76.7317,2.2798,7.6043,4.4756
4708.5,91.3112,73.2686,2.0984,7.207,4.4565
4709.0,79.6292,69.5566,1.9744,6.8494,4.2478
4709.5,75.0056,67.4973,1.9458,6.7381,4.0049
4710.0,76.2014,65.0481,1.9146,6.6531,3.7336
4710.5,74.4838,65.4816,1.9363,6.6543,3.7965
4711.0,74.3172,68.773,1.9985,6.7828,4.2153
4711.5,80.8901,73.621,2.089,7.0536,4.7515
4712.0,92.0069,76.1631,2.1258,7.0452,5.1391
4712.5,95.6883,73.3672,2.0339,6.6006,5.1111
4713.0,85.6803,67.9585,1.8839,6.0124,4.8315
4713.5,75.5346,63.0819,1.7438,5.4753,4.5742
4714.0,69.6284,63.9559,1.7551,5.4283,4.7485
4714.5,72.5852,72.3661,1.9668,6.0405,5.4943
4715.0,91.3039,85.3871,2.3066,6.89,6.679
4715.5,117.3784,94.4167,2.5921,7.4049,7.4486
4716.0,126.9733,95.5075,2.6867,7.4734,7.4611
4716.5,108.1023,82.9653,2.383,6.6696,6.3568
4717.0,82.8758,70.2252,2.0572,5.9428,5.2241
4717.5,70.5741,59.4809,1.7618,5.3089,4.2904
4718.0,69.016,51.9693,1.5661,4.7862,3.6362
4718.5,64.7766,47.2365,1.4523,4.4061,3.2004
4719.0,54.2504,42.7698,1.3164,3.8995,2.9182
4719.5,47.75,41.25,1.2444,3.6599,2.9022
4720.0,47.2427,40.266,1.1742,3.4746,2.9494
4720.5,47.605,40.6721,1.1595,3.3869,3.071
4721.0,49.4023,41.3133,1.1809,3.3344,3.1268
4721.5,49.5834,43.1699,1.2642,3.375,3.22
4722.0,48.0906,49.1434,1.4806,3.8846,3.5603
4722.5,56.2687,55.9846,1.7289,4.4937,3.9397
4723.0,72.4221,63.6741,1.9832,5.1398,4.4857
4723.5,79.7632,69.3569,2.1418,5.5613,4.985
4724.0,78.9334,73.2574,2.2502,5.758,5.3584
4724.5,84.3831,74.3167,2.2832,5.8743,5.4254
4725.0,92.4417,72.9049,2.2609,5.9631,5.1678
4725.5,81.4191,67.6653,2.1116,5.6792,4.6917
4726.0,66.8238,63.7236,1.9738,5.3718,4.405
4726.5,73.3316,66.2131,2.035,5.486,4.6203
4727.0,86.1007,69.4054,2.1274,5.5517,4.8929
4727.5,85.3832,71.9276,2.2256,5.4491,5.1251
4728.0,77.7123,71.1288,2.2478,5.2053,5.0425
4728.5,79.3502,68.0276,2.1813,4.8981,4.8182
4729.0,85.7927,66.0278,2.1875,4.8945,4.5389
4729.5,81.3467,60.8672,2.074,4.7856,4.0206
4730.0,65.1281,52.1317,1.8361,4.2062,3.3236
4730.5,49.0109,42.576,1.5598,3.5435,2.5845
4731.0,38.0246,35.1397,1.3159,2.9598,2.0953
4731.5,33.1438,30.9272,1.1764,2.6815,1.8214
4732.0,33.4627,29.4745,1.1206,2.6558,1.7205
4732.5,36.3361,29.9645,1.1202,2.7272,1.7769
4733.0,38.3507,31.0773,1.137,2.8425,1.8673
4733.5,38.9196,36.0216,1.2886,3.3234,2.1787
4734.0,43.7823,44.5048,1.5763,4.1759,2.6565
4734.5,58.9247,53.1768,1.8781,5.0794,3.0944
4735.0,71.3749,57.4239,2.0203,5.3759,3.3663
4735.5,67.6464,55.1995,1.9217,5.02,3.3092
4736.0,59.4791,48.8762,1.6994,4.421,2.9441
4736.5,56.0658,46.4266,1.6178,4.3608,2.7205
4737.0,56.5658,50.0718,1.7393,4.9293,2.8451
4737.5,63.3055,57.7049,2.001,5.9136,3.1697
4738.0,75.1687,63.1046,2.1507,6.6002,3.4496
4738.5,85.1477,67.922,2.2666,7.1919,3.7396
4739.0,90.7387,69.203,2.2713,7.4156,3.7741
4739.5,89.8546,69.5035,2.2542,7.2514,3.8478
4740.0,85.0499,67.9691,2.2019,6.8646,3.7705
4740.5,81.6003,65.2386,2.1016,6.4208,3.6441
4741.0,78.3392,64.4916,2.0507,6.2895,3.5993
4741.5,76.4695,65.8586,2.0552,6.5711,3.5927
4742.0,78.5566,69.942,2.1378,7.0562,3.7741
4742.5,82.3178,72.2198,2.1989,7.2824,3.8609
4743.0,84.6005,73.6658,2.2459,7.3951,3.923
4743.5,83.499,72.2361,2.2034,7.2464,3.8114
4744.0,84.8832,68.0691,2.0827,6.9689,3.4897
4744.5,87.9993,62.37,1.9057,6.5456,3.1019
4745.0,76.3028,57.5638,1.7638,6.2334,2.7688
4745.5,64.2439,57.802,1.7745,6.5711,2.6697
4746.0,71.672,70.0365,2.1542,8.2591,3.131
4746.5,94.489,89.5585,2.7495,10.712,3.9782
4747.0,123.6433,108.0892,3.3378,12.9647,4.7826
4747.5,140.6011,118.9841,3.7224,14.0624,5.2438
4748.0,142.0469,117.9384,3.7544,13.7642,5.1715
4748.5,134.3651,104.9194,3.4034,12.3421,4.4499
4749.0,107.1022,85.861,2.8132,10.1866,3.5938
4749.5,74.4114,68.8058,2.2683,8.2536,2.8535
4750.0,63.1605,60.9776,2.0183,7.4937,2.4736
4750.5,69.0088,60.1787,1.9915,7.6002,2.3834
4751.0,72.6323,61.6487,2.0542,7.86,2.4202
4751.5,71.2626,60.0345,2.0159,7.6545,2.3744
4752.0,72.5199,58.4925,1.9789,7.4098,2.374
4752.5,75.1904,60.2858,2.0579,7.6207,2.5048
4753.0,75.473,60.226,2.0545,7.7004,2.5266
4753.5,74.0309,59.8515,2.0372,7.8439,2.493
4754.0,70.2299,60.1058,2.0406,8.1092,2.4521
4754.5,68.9472,60.9639,2.0666,8.2331,2.5049
4755.0,72.8968,65.0593,2.2232,8.7244,2.6542
4755.5,80.064,71.3236,2.4265,9.3688,2.9896
4756.0,89.619,76.8674,2.597,9.7474,3.4078
4756.5,95.0107,78.7032,2.6256,9.8129,3.6719
4757.0,93.2352,77.5566,2.5258,9.4224,3.8474
4757.5,87.4413,74.2138,2.3429,8.9867,3.8625
4758.0,80.8249,71.0338,2.1749,8.5648,3.8115
4758.5,76.9695,70.563,2.095,8.4051,3.9192
4759.0,79.4552,69.2078,2.0134,8.0388,3.9711
4759.5,81.7887,70.8916,2.0485,7.9338,4.1845
4760.0,85.7963,76.6555,2.2111,8.4555,4.5601
4760.5,98.4494,79.3237,2.3038,8.6413,4.7482
4761.0,104.7977,81.0554,2.3782,9.0391,4.7918
4761.5,100.6017,77.688,2.3006,8.8944,4.4868
4762.0,93.4998,74.8073,2.2353,8.7311,4.2022
4762.5,90.0212,73.3647,2.2015,8.7181,4.0259
4763.0,84.6984,71.4085,2.1818,8.4578,3.8381
4763.5,75.7122,65.5903,2.0611,7.8094,3.398
4764.0,65.2694,57.5512,1.8582,6.8541,2.9084
4764.5,51.4459,48.5295,1.5958,5.7144,2.4598
4765.0,43.6192,42.8977,1.4158,5.0766,2.2081
4765.5,45.5795,41.0994,1.3513,4.7871,2.1989
4766.0,49.9132,41.681,1.374,4.8624,2.253
4766.5,51.0219,44.4422,1.4744,5.09,2.4364
4767.0,53.9714,48.5097,1.6394,5.4934,2.6279
4767.5,63.3562,53.8034,1.8511,6.1267,2.8567
4768.0,71.5851,56.9388,1.9883,6.4057,3.0409
4768.5,70.9582,56.7453,2.0055,6.248,3.0973
4769.0,62.2329,52.0288,1.8554,5.6114,2.892
4769.5,50.569,45.1128,1.6035,4.8463,2.5584
4770.0,45.1374,40.2701,1.4357,4.2529,2.3026
4770.5,47.413,37.9939,1.3436,3.895,2.2278
4771.0,48.6196,39.8709,1.4039,3.9121,2.3688
4771.5,48.6993,44.4778,1.5396,4.0783,2.7207
4772.0,58.2145,51.1419,1.7409,4.4548,3.2335
4772.5,72.404,57.7775,1.9481,4.7783,3.7523
4773.0,78.2595,64.7514,2.1582,5.0863,4.3179
4773.5,81.4264,71.0786,2.3431,5.3089,4.8448
4774.0,85.1187,74.9344,2.4571,5.315,5.1976
4774.5,87.1189,76.7671,2.5058,5.3589,5.3355
4775.0,91.1191,77.9879,2.5358,5.3998,5.4428
4775.5,91.967,77.9977,2.5353,5.4908,5.3967
4776.0,87.8399,81.2532,2.6434,5.8058,5.5638
4776.5,90.1879,86.6023,2.8409,6.3792,5.7566
4777.0,103.5766,92.72,3.088,6.9834,5.9308
4777.5,111.4395,94.9889,3.2018,7.1732,5.91
4778.0,102.8918,89.1919,3.0416,6.6907,5.4424
4778.5,89.5647,80.1761,2.7264,5.9916,4.8659
4779.0,83.4483,73.0912,2.4714,5.5121,4.4072
4779.5,80.3792,71.3311,2.4052,5.4536,4.2284
4780.0,76.8282,71.3475,2.3697,5.4707,4.2503
4780.5,75.7919,72.3688,2.3519,5.4497,4.3964
4781.0,80.1219,72.7639,2.2996,5.4191,4.5598
4781.5,83.4265,73.4107,2.2513,5.443,4.7641
4782.0,79.1074,72.0481,2.1849,5.401,4.7132
4782.5,72.2228,67.3921,2.0269,5.2098,4.4113
4783.0,71.2553,62.4872,1.8955,5.0295,4.0105
4783.5,73.3425,59.3643,1.806,4.9118,3.7979
4784.0,70.8713,56.7005,1.7176,4.829,3.6402
4784.5,63.3888,56.9575,1.7089,4.9074,3.7017
4785.0,63.7222,63.3854,1.8903,5.5035,4.1433
4785.5,80.6437,72.6886,2.1506,6.2559,4.8149
4786.0,96.7029,78.8564,2.3311,6.7461,5.2674
4786.5,99.2321,79.2213,2.3483,6.6944,5.3197
4787.0,93.8766,75.024,2.2012,6.2871,5.1149
4787.5,87.2964,73.8407,2.1406,6.1444,5.0986
4788.0,86.9123,77.3532,2.1981,6.4411,5.4353
4788.5,92.4055,80.0939,2.2466,6.8187,5.6437
4789.0,94.5361,81.8114,2.3287,7.057,5.6891
4789.5,95.2753,80.34,2.3197,6.9314,5.5479
4790.0,92.7678,76.9953,2.2959,6.6106,5.2043
4790.5,86.8181,74.6343,2.3147,6.5008,4.8674
4791.0,85.4339,71.4022,2.2913,6.4768,4.414
4791.5,84.8252,69.7359,2.2942,6.5286,4.1142
4792.0,80.9843,68.0099,2.2369,6.5197,3.9302
4792.5,79.9045,65.824,2.1356,6.322,3.834
4793.0,78.803,65.407,2.0855,6.3715,3.8203
4793.5,79.3393,67.0743,2.0951,6.6314,3.9357
4794.0,84.1005,69.9009,2.1697,7.0396,4.0242
4794.5,85.1912,71.7213,2.223,7.3621,4.029
4795.0,84.7419,71.4944,2.2386,7.5036,3.8661
4795.5,84.4882,71.1158,2.2411,7.5716,3.7466
4796.0,84.9738,76.497,2.4038,8.1628,4.0082
4796.5,91.5902,89.1194,2.7586,9.4097,4.7813
4797.0,108.6567,102.7325,3.0925,10.8999,5.6579
4797.5,124.3535,110.0208,3.1547,11.3308,6.4872
4798.0,125.8645,109.6479,2.9511,10.8354,6.9508
4798.5,123.415,105.8977,2.6625,9.7292,7.2829
4799.0,121.8425,100.2628,2.3575,8.6525,7.406
4799.5,117.603,94.6758,2.1129,7.895,7.307
4800.0,107.653,86.5579,1.8509,7.1986,6.8581
4800.5,95.913,81.1953,1.6565,6.7194,6.603
4801.0,90.8329,81.7523,1.6077,6.684,6.7968
4801.5,100.1669,91.0238,1.7285,7.3786,7.7191
4802.0,114.0883,110.322,2.0749,8.8314,9.4416
4802.5,133.9376,148.2227,2.8348,11.5672,12.6983
4803.0,186.0792,184.8187,3.5745,13.9628,15.9004
4803.5,236.7533,195.4196,3.8613,14.1851,16.8449
4804.0,229.202,171.5749,3.4648,12.0741,14.7442
4804.5,163.3311,122.6892,2.5096,8.4222,10.5736
4805.0,94.9745,88.2729,1.8135,5.791,7.7105
4805.5,75.647,78.6856,1.6076,4.8923,7.0028
4806.0,92.583,78.4718,1.5967,4.679,7.0612
4806.5,94.5143,72.9261,1.4666,4.298,6.6026
4807.0,67.7007,57.2865,1.1284,3.2463,5.261
4807.5,49.0834,41.9356,0.8048,2.2668,3.9392
4808.0,44.4599,36.7911,0.7058,1.9572,3.4865
4808.5,41.8365,38.0456,0.7574,2.06,3.5737
4809.0,42.0176,40.7793,0.8698,2.3962,3.6801
4809.5,44.5396,43.6436,0.9999,2.7409,3.7719
4810.0,49.3588,51.8863,1.2608,3.3814,4.2987
4810.5,66.0267,66.6837,1.6929,4.4457,5.3608
4811.0,90.9597,88.7018,2.3173,5.9209,7.0186
4811.5,115.1427,113.8447,3.0752,7.5077,8.8779
4812.0,151.8049,130.1446,3.6553,8.5321,9.9102
4812.5,185.5683,124.3943,3.5826,8.1301,9.3594
4813.0,163.1137,102.0452,2.9976,6.8582,7.5282
4813.5,103.6889,72.5644,2.1434,5.0386,5.2868
4814.0,64.4034,52.5977,1.5432,3.698,3.8617
4814.5,50.3516,45.2481,1.3194,3.2178,3.3456
4815.0,46.6557,41.6789,1.1984,2.9807,3.1311
4815.5,46.3658,38.2606,1.086,2.7439,2.914
4816.0,47.3586,36.4457,1.0313,2.6431,2.7722
4816.5,46.5361,38.194,1.102,2.8021,2.8577
4817.0,46.3187,39.6412,1.206,2.9714,2.8306
4817.5,47.8297,42.3496,1.4221,3.289,2.7372
4818.0,48.6486,43.4969,1.631,3.5943,2.4153
4818.5,46.4274,41.9433,1.7204,3.6619,1.9856
4819.0,43.8004,40.6802,1.7672,3.6162,1.7078
4819.5,44.7896,39.6436,1.781,3.534,1.5375
4820.0,46.1556,39.7161,1.8014,3.5642,1.4575
4820.5,45.989,41.8379,1.8706,3.7802,1.5536
4821.0,46.6919,42.8568,1.8704,3.9725,1.6317
4821.5,46.4093,40.6146,1.7246,3.8193,1.6441
4822.0,41.9307,37.7272,1.5487,3.5619,1.6434
4822.5,39.0355,34.9828,1.3851,3.3408,1.6142
4823.0,39.7711,35.2733,1.3418,3.4346,1.7074
4823.5,41.0212,37.4967,1.3732,3.6149,1.9196
4824.0,43.1083,39.3844,1.4128,3.7854,2.0558
4824.5,44.0323,40.0122,1.3943,3.7447,2.1863
4825.0,45.8368,40.9531,1.3993,3.7746,2.2679
4825.5,49.1885,43.8605,1.4602,4.0252,2.469
4826.0,56.5368,50.1654,1.6196,4.6619,2.8746
4826.5,67.1753,58.3487,1.812,5.5503,3.4409
4827.0,76.7811,64.3638,1.8752,6.0767,4.0494
4827.5,81.0532,69.4219,1.8516,6.3843,4.7296
4828.0,85.0897,76.132,1.8246,6.6534,5.6144
4828.5,96.7174,85.7254,1.8418,7.1176,6.7489
4829.0,110.2293,93.7084,1.814,7.4049,7.7808
4829.5,118.7625,98.7261,1.7507,7.5597,8.5365
4830.0,123.1324,100.0812,1.6505,7.4569,8.9672
4830.5,123.4006,103.8206,1.6332,7.5368,9.5624
4831.0,128.2234,112.6136,1.7251,7.91,10.6075
4831.5,146.6197,130.3747,1.995,8.9577,12.3607
4832.0,166.5849,157.3331,2.4133,10.6195,14.9308
4832.5,189.1192,187.3926,2.8039,12.3979,17.9921
4833.0,221.3825,216.6636,3.1052,13.7353,21.2812
4833.5,250.0984,227.1508,3.0663,13.7579,22.9528
4834.0,255.4032,217.3538,2.756,12.858,22.4648
4834.5,225.6111,183.0813,2.1862,10.6048,19.2915
4835.0,170.1649,140.7193,1.5855,8.0547,15.091
4835.5,116.458,107.313,1.1504,5.9578,11.7344
4836.0,96.1231,95.5849,0.991,5.1095,10.6181
4836.5,103.5657,103.817,1.0555,5.3619,11.6549
4837.0,121.4004,126.9315,1.2896,6.4023,14.2983
4837.5,154.9174,156.9047,1.6086,7.6571,17.778
4838.0,195.7683,169.3723,1.7814,8.1249,19.2849
4838.5,203.2073,158.4856,1.7214,7.4283,18.2363
4839.0,168.2916,129.6384,1.4497,5.9274,15.106
4839.5,130.7453,100.5709,1.1581,4.4659,11.8957
4840.0,109.9974,85.3232,1.006,3.655,10.1911
4840.5,101.3047,80.7668,0.9731,3.425,9.6658
4841.0,98.6668,78.1989,0.9583,3.3219,9.3305
4841.5,99.0002,75.7966,0.9315,3.278,9.0093
4842.0,95.1086,77.7831,0.9288,3.3343,9.3215
4842.5,87.7747,89.6975,1.0549,3.8306,10.7734
4843.0,100.522,107.2793,1.2569,4.4807,12.8492
4843.5,135.2565,124.9624,1.4818,5.1855,14.842
4844.0,160.6062,134.5499,1.6079,5.5511,15.8055
4844.5,164.121,130.8547,1.544,5.2012,15.3496
4845.0,153.0839,124.4702,1.4605,4.8597,14.5361
4845.5,136.9559,118.8308,1.3866,4.6222,13.7843
4846.0,131.0569,121.5577,1.4155,4.7432,14.0309
4846.5,136.1443,133.1056,1.5412,5.1988,15.3362
4847.0,153.2905,151.1341,1.7295,5.7419,17.5051
4847.5,183.9594,175.7038,2.0035,6.4917,20.4085
4848.0,210.523,192.7429,2.1675,7.0924,22.4091
4848.5,226.1764,201.04,2.235,7.5257,23.2997
4849.0,225.2705,197.7673,2.1954,7.6137,22.7204
4849.5,212.0883,183.7007,2.0643,7.1248,20.9234
4850.0,201.6383,163.4214,1.8747,6.3593,18.4093
4850.5,174.7595,136.5134,1.5932,5.2976,15.2289
4851.0,128.3538,104.0434,1.2193,4.0455,11.5068
4851.5,85.6984,71.4021,0.8213,2.738,7.9011
4852.0,51.7865,45.1965,0.5055,1.7119,5.0077
4852.5,31.5676,27.9295,0.3026,1.0359,3.108
4853.0,24.4221,19.8601,0.2111,0.7225,2.2268
4853.5,23.875,18.9508,0.203,0.7112,2.1259
4854.0,25.2193,19.7589,0.2221,0.7632,2.211
4854.5,25.6396,18.6691,0.2317,0.7366,2.0725
4855.0,25.3642,17.8775,0.2474,0.7229,1.9514
4855.5,25.7954,17.6531,0.278,0.7236,1.9127
4856.0,25.9186,18.3342,0.3302,0.784,1.9278
4856.5,25.3316,19.6641,0.3813,0.8276,2.0394
4857.0,25.0707,21.5557,0.4443,0.9252,2.1813
4857.5,25.0635,22.3592,0.4564,1.02,2.2547
4858.0,23.346,23.2876,0.4627,1.0884,2.3715
4858.5,21.8857,23.001,0.4558,1.0281,2.3664
